"Index" "CNC.Open" "CNC.High" "CNC.Low" "CNC.Close" "CNC.Volume" "CNC.Adjusted"
"2017-03-09" 35.235001 35.349998 34.634998 34.779999 4262400 34.779999
"2017-03-10" 34.744999 35.110001 34.07 34.215 5925800 34.215
"2017-03-13" 34.259998 34.849998 33.884998 34.715 4663000 34.715
"2017-03-14" 34.375 34.540001 33.709999 33.75 4259600 33.75
"2017-03-15" 33.865002 34.355 33.75 34.279999 4882600 34.279999
"2017-03-16" 34.34 34.465 34.014999 34.299999 2990000 34.299999
"2017-03-17" 34.365002 34.75 34.134998 34.294998 3445000 34.294998
"2017-03-20" 34.209999 34.23 33.665001 33.860001 3447800 33.860001
"2017-03-21" 33.970001 34.195 33.285 33.459999 3168600 33.459999
"2017-03-22" 33.57 34.18 33.195 34.005001 3804800 34.005001
"2017-03-23" 33.419998 33.645 32.514999 32.654999 7514800 32.654999
"2017-03-24" 32.650002 34.735001 32.650002 34.365002 8123000 34.365002
"2017-03-27" 34.799999 35.564999 34.73 35.115002 9026400 35.115002
"2017-03-28" 34.93 35.48 34.790001 35.415001 5187000 35.415001
"2017-03-29" 35.375 35.73 35.075001 35.544998 4821200 35.544998
"2017-03-30" 35.459999 36.165001 35.380001 36.075001 3667600 36.075001
"2017-03-31" 35.990002 36.080002 35.595001 35.630001 3007400 35.630001
"2017-04-03" 35.654999 36.145 35.654999 35.834999 3305000 35.834999
"2017-04-04" 35.845001 35.935001 34.599998 34.884998 5847000 34.884998
"2017-04-05" 35.169998 35.915001 35.099998 35.369999 2816600 35.369999
"2017-04-06" 35.415001 35.775002 35.259998 35.740002 1868200 35.740002
"2017-04-07" 35.665001 35.790001 35.32 35.52 1474600 35.52
"2017-04-10" 35.52 35.990002 35.400002 35.884998 1646600 35.884998
"2017-04-11" 35.830002 36.154999 35.549999 36.099998 1814200 36.099998
"2017-04-12" 36.115002 36.115002 35.02 35.439999 2572800 35.439999
"2017-04-13" 35.419998 35.5 35.095001 35.279999 1544400 35.279999
"2017-04-17" 35.290001 35.514999 35.195 35.514999 2208600 35.514999
"2017-04-18" 35.575001 35.75 35.125 35.584999 2199200 35.584999
"2017-04-19" 35.700001 36 35.555 35.849998 1763200 35.849998
"2017-04-20" 35.869999 36.235001 35.389999 35.865002 3343800 35.865002
"2017-04-21" 35.845001 35.915001 35.290001 35.32 3565000 35.32
"2017-04-24" 35.779999 36.299999 35.470001 35.994999 5125400 35.994999
"2017-04-25" 36.345001 37.060001 35.884998 36.724998 4236800 36.724998
"2017-04-26" 36.950001 37.715 35.650002 36.400002 7024000 36.400002
"2017-04-27" 36.400002 36.709999 36.105 36.474998 5652800 36.474998
"2017-04-28" 36.419998 37.275002 36.384998 37.200001 3762200 37.200001
"2017-05-01" 37.200001 37.695 37.029999 37.665001 4261400 37.665001
"2017-05-02" 37.919998 38.595001 37.564999 38.494999 5207400 38.494999
"2017-05-03" 38.450001 38.799999 37.740002 38.02 3320200 38.02
"2017-05-04" 37.884998 38.25 37.264999 37.935001 5217600 37.935001
"2017-05-05" 38.139999 38.625 38.119999 38.439999 2580200 38.439999
"2017-05-08" 38.494999 38.794998 37.875 37.895 3061200 37.895
"2017-05-09" 37.935001 38.169998 37.595001 37.865002 2957800 37.865002
"2017-05-10" 37.785 38.790001 37.705002 38.68 4680200 38.68
"2017-05-11" 38.48 38.595001 38.084999 38.119999 2112400 38.119999
"2017-05-12" 38.174999 38.389999 37.724998 37.834999 3384600 37.834999
"2017-05-15" 38.174999 38.215 37.705002 38.200001 3019800 38.200001
"2017-05-16" 38.384998 38.490002 38.060001 38.220001 3095200 38.220001
"2017-05-17" 38.220001 38.220001 37.665001 37.709999 2001200 37.709999
"2017-05-18" 37.505001 38.084999 37.27 37.810001 4402800 37.810001
"2017-05-19" 37.939999 38.235001 37.485001 37.535 3035600 37.535
"2017-05-22" 36.790001 37.18 36.404999 37.009998 4039000 37.009998
"2017-05-23" 37.064999 37.375 36.830002 36.994999 2755600 36.994999
"2017-05-24" 37.119999 37.549999 36.945 37.375 2404600 37.375
"2017-05-25" 37.485001 37.814999 37.27 37.625 3646600 37.625
"2017-05-26" 37.654999 37.735001 37.16 37.285 1839400 37.285
"2017-05-30" 37.285 37.345001 36.665001 36.73 2259000 36.73
"2017-05-31" 36.740002 36.865002 36.07 36.314999 6108800 36.314999
"2017-06-01" 36.345001 37.880001 36.334999 37.625 5872600 37.625
"2017-06-02" 37.715 37.875 37.5 37.595001 2841200 37.595001
"2017-06-05" 37.560001 38.130001 37.465 37.799999 2130600 37.799999
"2017-06-06" 37.785 38.48 37.709999 38.115002 3165400 38.115002
"2017-06-07" 38.285 39.02 38.215 38.810001 2868800 38.810001
"2017-06-08" 38.810001 39.07 38.639999 38.834999 2516400 38.834999
"2017-06-09" 38.740002 39.314999 38.455002 38.75 2627000 38.75
"2017-06-12" 38.689999 38.735001 37.365002 38.244999 2524200 38.244999
"2017-06-13" 38.465 39.139999 38.450001 39.029999 2573600 39.029999
"2017-06-14" 39.275002 39.580002 38.955002 39.18 2030200 39.18
"2017-06-15" 38.915001 39.514999 38.915001 39.509998 3872000 39.509998
"2017-06-16" 39.560001 39.75 38.974998 39.314999 3401600 39.314999
"2017-06-19" 39.290001 39.740002 39.23 39.314999 3068000 39.314999
"2017-06-20" 39.23 39.299999 38.985001 39.16 2457600 39.16
"2017-06-21" 39.435001 40.18 39.27 40.060001 3502400 40.060001
"2017-06-22" 40.105 41.904999 39.924999 41.5 5281400 41.5
"2017-06-23" 41.59 42.900002 41.195 42.075001 8530800 42.075001
"2017-06-26" 42.075001 42.415001 41.105 41.174999 4650800 41.174999
"2017-06-27" 41.290001 41.290001 40.389999 40.505001 3350600 40.505001
"2017-06-28" 40.805 40.849998 40.244999 40.68 2488600 40.68
"2017-06-29" 40.75 40.75 39.279999 39.974998 2092600 39.974998
"2017-06-30" 40.139999 40.299999 39.68 39.939999 2706400 39.939999
"2017-07-03" 40 40.365002 39.855 40.07 1449200 40.07
"2017-07-05" 40.240002 41.060001 40.080002 40.794998 2694000 40.794998
"2017-07-06" 40.5 40.775002 39.685001 39.849998 2649200 39.849998
"2017-07-07" 40.099998 40.924999 39.945 40.630001 2562400 40.630001
"2017-07-10" 40.555 40.869999 40.369999 40.564999 1871800 40.564999
"2017-07-11" 40.900002 41.459999 40.645 40.990002 3297600 40.990002
"2017-07-12" 41.185001 41.435001 40.84 41.25 3610400 41.25
"2017-07-13" 41.244999 41.360001 40.759998 41.200001 2779000 41.200001
"2017-07-14" 41.355 41.695 41.165001 41.400002 3493000 41.400002
"2017-07-17" 41.485001 41.965 41.305 41.845001 3241600 41.845001
"2017-07-18" 42.154999 42.259998 41.775002 42.220001 3899800 42.220001
"2017-07-19" 42.25 42.610001 42.064999 42.325001 2659400 42.325001
"2017-07-20" 42.485001 43.009998 42.255001 42.700001 3925000 42.700001
"2017-07-21" 42.685001 42.685001 42.169998 42.365002 1662200 42.365002
"2017-07-24" 42.365002 42.509998 42.005001 42.099998 4245200 42.099998
"2017-07-25" 43.619999 43.970001 41.064999 41.424999 6374800 41.424999
"2017-07-26" 41.424999 42.25 41.310001 41.695 4172800 41.695
"2017-07-27" 41.540001 41.544998 40.32 40.584999 2778800 40.584999
"2017-07-28" 41 41.615002 40.650002 41.345001 2429800 41.345001
"2017-07-31" 41.34 41.345001 39.529999 39.709999 4080400 39.709999
"2017-08-01" 39.715 40.455002 39.689999 40.224998 3335800 40.224998
"2017-08-02" 40.264999 40.98 39.939999 40.895 3589600 40.895
"2017-08-03" 40.895 41.619999 40.82 41.595001 2566400 41.595001
"2017-08-04" 41.830002 42.060001 41.110001 41.189999 3345200 41.189999
"2017-08-07" 41.195 41.419998 40.724998 41.299999 2307600 41.299999
"2017-08-08" 41.325001 41.709999 41.040001 41.360001 1673400 41.360001
"2017-08-09" 41.345001 41.650002 41.084999 41.365002 1677200 41.365002
"2017-08-10" 41.150002 41.224998 40.555 40.705002 1592200 40.705002
"2017-08-11" 40.75 41.185001 40.5 41.07 1535400 41.07
"2017-08-14" 41.564999 41.685001 41.235001 41.474998 1521200 41.474998
"2017-08-15" 41.564999 41.645 41.099998 41.424999 2072200 41.424999
"2017-08-16" 41.400002 41.755001 41.294998 41.435001 3078600 41.435001
"2017-08-17" 41.490002 42.455002 41.490002 41.810001 3288800 41.810001
"2017-08-18" 41.865002 41.98 41.514999 41.744999 1745200 41.744999
"2017-08-21" 41.82 42.334999 41.715 42.130001 2506400 42.130001
"2017-08-22" 42.154999 43.189999 42.154999 43.125 2170400 43.125
"2017-08-23" 42.924999 43.099998 42.494999 42.849998 1774400 42.849998
"2017-08-24" 43.035 43.25 42.720001 43 1268000 43
"2017-08-25" 43.02 43.439999 42.875 42.950001 2133800 42.950001
"2017-08-28" 43 43.509998 42.919998 43.169998 1380400 43.169998
"2017-08-29" 42.950001 43.23 42.445 43.110001 1291800 43.110001
"2017-08-30" 43.099998 43.535 42.924999 43.215 1548200 43.215
"2017-08-31" 43.445 44.48 43.435001 44.424999 2670400 44.424999
"2017-09-01" 44.450001 44.450001 43.5 44.310001 1802400 44.310001
"2017-09-05" 44.119999 44.615002 43.994999 44.314999 1893200 44.314999
"2017-09-06" 44.580002 44.580002 43.685001 44.16 2659800 44.16
"2017-09-07" 44.259998 44.779999 43.875 44.540001 1691400 44.540001
"2017-09-08" 44.41 44.974998 44.330002 44.77 1820600 44.77
"2017-09-11" 45 45.544998 44.825001 45.27 2777000 45.27
"2017-09-12" 45.365002 45.580002 44.810001 45.439999 2016400 45.439999
"2017-09-13" 48.5 49.360001 47.599998 49.080002 7152400 49.080002
"2017-09-14" 48.93 49.285 47.535 47.959999 4146600 47.959999
"2017-09-15" 47.939999 48.605 47.465 47.990002 3890400 47.990002
"2017-09-18" 47.974998 47.994999 47.035 47.290001 3236400 47.290001
"2017-09-19" 47.369999 47.380001 44.060001 44.889999 9423600 44.889999
"2017-09-20" 45 45.474998 44.674999 45.380001 3731800 45.380001
"2017-09-21" 45.349998 45.505001 44.950001 45.369999 3310200 45.369999
"2017-09-22" 45.369999 47.259998 43.630001 46.110001 6991200 46.110001
"2017-09-25" 46 48.040001 45.134998 45.165001 4219400 45.165001
"2017-09-26" 45.610001 46.935001 45.610001 46.16 4404600 46.16
"2017-09-27" 46.365002 47.125 45.965 46.860001 2825600 46.860001
"2017-09-28" 46.650002 48.235001 46.439999 47.919998 5343000 47.919998
"2017-09-29" 48.105 48.965 47.485001 48.384998 4193600 48.384998
"2017-10-02" 48.564999 49.064999 48.064999 48.48 3740800 48.48
"2017-10-03" 48.514999 49.139999 47.915001 48.485001 1942200 48.485001
"2017-10-04" 48.52 48.884998 48.305 48.384998 1388600 48.384998
"2017-10-05" 48.5 48.91 48.18 48.674999 3069000 48.674999
"2017-10-06" 48.73 49.014999 48.535 49.005001 2227600 49.005001
"2017-10-09" 48.794998 48.974998 48.075001 48.610001 1721600 48.610001
"2017-10-10" 48.740002 48.740002 47.584999 48.174999 3177800 48.174999
"2017-10-11" 48.009998 48.154999 47.130001 48.025002 4982400 48.025002
"2017-10-12" 48.119999 48.285 46.435001 46.84 6443200 46.84
"2017-10-13" 43.529999 45.610001 41.779999 45.279999 12794200 45.279999
"2017-10-16" 45.279999 46.490002 45.055 45.459999 4971800 45.459999
"2017-10-17" 46.009998 47.400002 45.77 46.900002 6010600 46.900002
"2017-10-18" 46.68 47.115002 46.154999 46.77 3800600 46.77
"2017-10-19" 46.724998 47.360001 46.060001 47.349998 2857200 47.349998
"2017-10-20" 47.654999 48.465 47.049999 48.25 2941600 48.25
"2017-10-23" 48.619999 49.189999 48.075001 48.994999 3580600 48.994999
"2017-10-24" 46.57 47.419998 45.25 46.509998 9087600 46.509998
"2017-10-25" 46.5 46.525002 44.540001 45.380001 5437800 45.380001
"2017-10-26" 45.59 45.709999 44.935001 45.564999 4712800 45.564999
"2017-10-27" 45.544998 47.485001 45.27 47.205002 4363000 47.205002
"2017-10-30" 47.044998 47.5 46.470001 46.904999 2141800 46.904999
"2017-10-31" 46.985001 47.715 46.465 46.834999 2828400 46.834999
"2017-11-01" 47.044998 48.540001 47.044998 48.325001 4476200 48.325001
"2017-11-02" 48.584999 48.744999 47.365002 47.904999 3024400 47.904999
"2017-11-03" 47.744999 48.34 47.5 48.014999 1707400 48.014999
"2017-11-06" 48.130001 48.654999 47.549999 47.66 2195600 47.66
"2017-11-07" 47.599998 48.055 47.115002 47.404999 1218000 47.404999
"2017-11-08" 47.360001 47.369999 46.09 46.575001 2487600 46.575001
"2017-11-09" 46.389999 46.674999 45.785 46.639999 2118200 46.639999
"2017-11-10" 46.685001 46.939999 46.165001 46.84 1307000 46.84
"2017-11-13" 46.555 47.494999 46.555 47.18 3056200 47.18
"2017-11-14" 46.974998 47.18 46.375 46.514999 1715400 46.514999
"2017-11-15" 46.400002 46.509998 45.035 46.075001 2552800 46.075001
"2017-11-16" 46.255001 48.465 46.255001 47.970001 3466600 47.970001
"2017-11-17" 47.834999 47.974998 47.52 47.57 2009200 47.57
"2017-11-20" 47.615002 47.82 46.695 46.889999 2466600 46.889999
"2017-11-21" 47.195 47.419998 46.575001 46.959999 2384200 46.959999
"2017-11-22" 47.200001 49.330002 47.165001 48.474998 2761600 48.474998
"2017-11-24" 48.535 48.945 48.264999 48.584999 818000 48.584999
"2017-11-27" 48.345001 49.450001 48.325001 49.044998 2990400 49.044998
"2017-11-28" 49.040001 49.59 48.220001 48.904999 2577400 48.904999
"2017-11-29" 48.799999 49.990002 48.759998 49.505001 2188800 49.505001
"2017-11-30" 49.665001 51.220001 49.665001 51.044998 3098400 51.044998
"2017-12-01" 51.195 51.494999 48.724998 50.549999 2710000 50.549999
"2017-12-04" 51.345001 51.575001 49.095001 49.139999 3026600 49.139999
"2017-12-05" 49.209999 50.285 48.715 49.865002 5166400 49.865002
"2017-12-06" 49.935001 49.955002 48.805 49.255001 2125200 49.255001
"2017-12-07" 49.384998 50.654999 49.244999 50.450001 2583000 50.450001
"2017-12-08" 50.555 51.150002 50.375 50.669998 2316600 50.669998
"2017-12-11" 50.584999 50.959999 49.529999 49.849998 2256200 49.849998
"2017-12-12" 50.084999 50.439999 49.715 50.43 2722400 50.43
"2017-12-13" 50.43 51.189999 50.395 50.595001 3979600 50.595001
"2017-12-14" 50.884998 50.955002 49.400002 49.509998 2653000 49.509998
"2017-12-15" 50.014999 50.084999 47.345001 47.43 9075400 47.43
"2017-12-18" 47.68 49.810001 47.669998 48.965 6441200 48.965
"2017-12-19" 49.264999 50.625 49.105 50.470001 4620400 50.470001
"2017-12-20" 50.845001 52.325001 50.630001 51.474998 3335200 51.474998
"2017-12-21" 51.810001 51.994999 50.764999 51.294998 3226200 51.294998
"2017-12-22" 51.334999 51.334999 50.630001 51.080002 1533400 51.080002
"2017-12-26" 51.145 51.639999 50.945 51.130001 1023400 51.130001
"2017-12-27" 51.32 51.98 51.169998 51.509998 1434800 51.509998
"2017-12-28" 51.235001 51.709999 50.904999 51.450001 1258200 51.450001
"2017-12-29" 51.75 51.924999 50.419998 50.439999 1615000 50.439999
"2018-01-02" 50.349998 51.34 49.535 51.294998 2240400 51.294998
"2018-01-03" 51.724998 52.259998 51.285 52.215 2298000 52.215
"2018-01-04" 52.5 52.5 51.095001 51.25 2075200 51.25
"2018-01-05" 51.549999 53.009998 51.330002 52.744999 2875000 52.744999
"2018-01-08" 52.700001 52.790001 51.790001 52.459999 2705400 52.459999
"2018-01-09" 52.705002 53.369999 52.52 52.985001 2170400 52.985001
"2018-01-10" 52.810001 53.029999 51.700001 52.900002 1841600 52.900002
"2018-01-11" 53.044998 53.400002 52.84 53.389999 1248400 53.389999
"2018-01-12" 53.889999 54.849998 53.5 54.740002 1515800 54.740002
"2018-01-16" 55.25 55.810001 54.32 54.650002 2381000 54.650002
"2018-01-17" 55.165001 55.860001 54.450001 55.674999 2433400 55.674999
"2018-01-18" 55.59 55.880001 54.869999 55.5 2159600 55.5
"2018-01-19" 55.974998 55.974998 54.529999 55.334999 2473600 55.334999
"2018-01-22" 55.830002 55.895 54.904999 55.794998 2289200 55.794998
"2018-01-23" 55.584999 56.165001 55.060001 55.485001 1709000 55.485001
"2018-01-24" 55.669998 56.105 55.455002 55.509998 1433000 55.509998
"2018-01-25" 55.68 55.68 54.895 55.330002 1569600 55.330002
"2018-01-26" 55.455002 55.529999 55.134998 55.400002 2223000 55.400002
"2018-01-29" 55.59 56.209999 55.435001 55.634998 1644200 55.634998
"2018-01-30" 54.514999 54.91 53.855 54.345001 3909000 54.345001
"2018-01-31" 55.459999 56.064999 53.305 53.619999 3258000 53.619999
"2018-02-01" 53.494999 53.654999 52.275002 53.365002 3883600 53.365002
"2018-02-02" 53 53.360001 51.755001 51.875 2404400 51.875
"2018-02-05" 51.645 52.009998 49.595001 49.689999 3865800 49.689999
"2018-02-06" 49.895 53.305 49.895 51.834999 5625000 51.834999
"2018-02-07" 51.505001 53.544998 51.505001 52.189999 6210400 52.189999
"2018-02-08" 52.02 52.474998 50.044998 50.18 6288000 50.18
"2018-02-09" 50.59 51.325001 48.950001 50.830002 5408000 50.830002
"2018-02-12" 51.285 51.965 50.549999 51.544998 2664200 51.544998
"2018-02-13" 51.09 51.555 50.404999 51.5 2853000 51.5
"2018-02-14" 51.005001 51.91 50.584999 51.064999 2673200 51.064999
"2018-02-15" 51.23 51.455002 48.805 49.880001 5042000 49.880001
"2018-02-16" 49.860001 50.490002 49.419998 50.110001 2530400 50.110001
"2018-02-20" 49.935001 51.169998 49.73 50.130001 2520200 50.130001
"2018-02-21" 50.23 51.130001 50.060001 50.099998 2192600 50.099998
"2018-02-22" 50.294998 50.48 49.540001 49.744999 2300000 49.744999
"2018-02-23" 50.119999 50.294998 49.455002 50.224998 1949000 50.224998
"2018-02-26" 50.310001 51.59 49.889999 51.34 2203600 51.34
"2018-02-27" 51.275002 52.075001 51.139999 51.185001 1541600 51.185001
"2018-02-28" 51.290001 51.544998 50.685001 50.709999 2105400 50.709999
"2018-03-01" 50.689999 50.855 49.619999 49.904999 2249800 49.904999
"2018-03-02" 49.720001 50.52 49.255001 50.389999 1875600 50.389999
"2018-03-05" 50.244999 51.25 49.735001 50.959999 2136200 50.959999
"2018-03-06" 51.075001 51.23 50.095001 50.514999 1999400 50.514999
"2018-03-07" 50.07 50.939999 49.935001 50.855 1824200 50.855
"2018-03-08" 50.945 50.945 49.744999 50.139999 2118000 50.139999
"2018-03-09" 50.535 51.34 50.25 51.330002 2033600 51.330002
"2018-03-12" 51.165001 51.224998 50.134998 50.150002 2026000 50.150002
"2018-03-13" 50.384998 51.009998 50.195 50.834999 2255200 50.834999
"2018-03-14" 51.110001 52.384998 51.105 51.779999 5080200 51.779999
"2018-03-15" 51.924999 53.334999 51.830002 52.619999 3256000 52.619999
"2018-03-16" 52.700001 53.415001 52.685001 52.805 4059000 52.805
"2018-03-19" 52.514999 52.73 51.834999 52.205002 2923000 52.205002
"2018-03-20" 52.215 52.25 51.189999 51.825001 2869400 51.825001
"2018-03-21" 51.950001 52.52 51.724998 52.345001 3329400 52.345001
"2018-03-22" 51.939999 52.73 51.830002 51.919998 4339400 51.919998
"2018-03-23" 51.939999 52.5 50.634998 50.735001 4044600 50.735001
"2018-03-26" 51.455002 51.740002 50.369999 50.849998 3051600 50.849998
"2018-03-27" 51.119999 51.509998 50.299999 50.57 2041600 50.57
"2018-03-28" 50.435001 51.105 50 50.174999 2549600 50.174999
"2018-03-29" 50.630001 53.529999 50.474998 53.435001 4210200 53.435001
"2018-04-02" 53.735001 54.055 52.154999 53.125 5745600 53.125
"2018-04-03" 53.16 53.509998 52.25 53.105 3376400 53.105
"2018-04-04" 52.889999 53.310001 52.139999 53.205002 2922200 53.205002
"2018-04-05" 53.52 54.564999 53.220001 54.474998 3145600 54.474998
"2018-04-06" 54.189999 54.404999 53.005001 53.514999 2285000 53.514999
"2018-04-09" 53.634998 54.189999 53.244999 53.290001 1591000 53.290001
"2018-04-10" 54.014999 54.525002 53.205002 53.98 2377200 53.98
"2018-04-11" 53.575001 53.865002 52.66 52.965 2520400 52.965
"2018-04-12" 53.384998 54.060001 52.985001 53.009998 1951800 53.009998
"2018-04-13" 53.294998 53.575001 52.990002 53.32 1129000 53.32
"2018-04-16" 53.830002 55.369999 53.48 54.959999 4394400 54.959999
"2018-04-17" 55.57 56.400002 55.57 56.055 3025600 56.055
"2018-04-18" 56.369999 56.939999 55.764999 56.110001 2081600 56.110001
"2018-04-19" 56.035 56.215 55.52 55.685001 2055400 55.685001
"2018-04-20" 55.700001 55.98 55.150002 55.314999 2221600 55.314999
"2018-04-23" 55.384998 55.455002 54.895 55.285 2342800 55.285
"2018-04-24" 53.794998 55.490002 53.474998 53.869999 4338600 53.869999
"2018-04-25" 53.939999 54.985001 53.700001 54.645 4257400 54.645
"2018-04-26" 54.369999 54.689999 53.744999 54.5 3353200 54.5
"2018-04-27" 54.48 55.525002 54.334999 55.084999 1923800 55.084999
"2018-04-30" 54.25 55.900002 54.139999 54.290001 4228200 54.290001
"2018-05-01" 54.380001 54.630001 53.525002 54.384998 3094000 54.384998
"2018-05-02" 53.935001 57.939999 53.924999 57.119999 30727200 57.119999
"2018-05-03" 57.189999 58.035 56.43 57.505001 7199000 57.505001
"2018-05-04" 57.459999 58.435001 57.395 58.325001 8443400 58.325001
"2018-05-07" 58.549999 58.93 57.445 57.744999 4042000 57.744999
"2018-05-08" 57.904999 57.904999 56.345001 56.705002 3629400 56.705002
"2018-05-09" 56.700001 57 55.68 56.415001 3207400 56.415001
"2018-05-10" 56.52 57.220001 56.325001 56.529999 2876400 56.529999
"2018-05-11" 56.720001 57.435001 56.154999 57.220001 3329800 57.220001
"2018-05-14" 57.25 57.884998 57.080002 57.365002 1810800 57.365002
"2018-05-15" 57.014999 57.139999 56.32 56.549999 2446000 56.549999
"2018-05-16" 56.674999 56.77 56.125 56.529999 2734000 56.529999
"2018-05-17" 56.605 57.549999 56.584999 57.285 2495000 57.285
"2018-05-18" 57.34 57.904999 57.290001 57.689999 2310800 57.689999
"2018-05-21" 58 58.34 57.724998 58.025002 2079000 58.025002
"2018-05-22" 58.025002 58.470001 57.605 57.865002 1818000 57.865002
"2018-05-23" 57.645 58.709999 57.555 58.235001 3106800 58.235001
"2018-05-24" 58.215 58.48 57.5 58.305 2585800 58.305
"2018-05-25" 58.299999 59.470001 58.240002 59.209999 2120800 59.209999
"2018-05-29" 58.834999 59.040001 57.669998 58.455002 2598600 58.455002
"2018-05-30" 58.700001 59.435001 58.465 59.404999 2713800 59.404999
"2018-05-31" 59.34 59.419998 58.459999 58.580002 4428400 58.580002
