"Index" "FTNT.Open" "FTNT.High" "FTNT.Low" "FTNT.Close" "FTNT.Volume" "FTNT.Adjusted"
"2011-07-21" 4.322 4.4 4.128 4.14 27975000 4.14
"2011-07-22" 4.168 4.294 4.16 4.218 19556000 4.218
"2011-07-25" 4.144 4.264 4.094 4.118 16996000 4.118
"2011-07-26" 4.098 4.158 4.002 4.138 15430000 4.138
"2011-07-27" 4.08 4.08 3.94 3.962 14942000 3.962
"2011-07-28" 3.964 4.066 3.89 3.96 15010500 3.96
"2011-07-29" 3.916 4.146 3.78 4.064 18631000 4.064
"2011-08-01" 4.12 4.16 3.982 4.048 11133000 4.048
"2011-08-02" 4.012 4.244 4 4.026 12021000 4.026
"2011-08-03" 4.046 4.218 4.012 4.216 19788000 4.216
"2011-08-04" 4.16 4.286 4.112 4.16 20697500 4.16
"2011-08-05" 4.186 4.23 3.794 3.924 21984000 3.924
"2011-08-08" 3.7 3.876 3.52 3.6 23895000 3.6
"2011-08-09" 3.664 3.844 3.568 3.838 19528000 3.838
"2011-08-10" 3.758 3.778 3.612 3.634 12089500 3.634
"2011-08-11" 3.672 3.938 3.66 3.892 14206500 3.892
"2011-08-12" 3.924 3.994 3.778 3.942 9569000 3.942
"2011-08-15" 4.1 4.186 4.06 4.12 8260000 4.12
"2011-08-16" 4.078 4.118 4.01 4.064 7522000 4.064
"2011-08-17" 4.126 4.358 4.104 4.168 15648000 4.168
"2011-08-18" 4.028 4.028 3.704 3.74 9048000 3.74
"2011-08-19" 3.7 3.802 3.468 3.508 10207000 3.508
"2011-08-22" 3.572 3.652 3.39 3.452 11798500 3.452
"2011-08-23" 3.486 3.71 3.42 3.696 7695500 3.696
"2011-08-24" 3.706 3.736 3.518 3.568 11015000 3.568
"2011-08-25" 3.642 3.642 3.446 3.498 6553000 3.498
"2011-08-26" 3.478 3.722 3.452 3.722 5254500 3.722
"2011-08-29" 3.778 3.856 3.746 3.812 9665000 3.812
"2011-08-30" 3.784 3.858 3.76 3.764 9504500 3.764
"2011-08-31" 3.79 3.892 3.786 3.826 12580000 3.826
"2011-09-01" 3.824 3.92 3.8 3.812 6377000 3.812
"2011-09-02" 3.752 3.8 3.646 3.68 7659500 3.68
"2011-09-06" 3.55 3.65 3.482 3.64 12516000 3.64
"2011-09-07" 3.7 3.8 3.594 3.77 12215000 3.77
"2011-09-08" 3.76 3.77 3.618 3.692 11076000 3.692
"2011-09-09" 3.642 3.668 3.496 3.526 10395500 3.526
"2011-09-12" 3.458 3.536 3.38 3.49 13243500 3.49
"2011-09-13" 3.5 3.52 3.426 3.498 9640000 3.498
"2011-09-14" 3.51 3.8 3.5 3.724 15236000 3.724
"2011-09-15" 3.762 3.798 3.684 3.782 8343000 3.782
"2011-09-16" 3.776 3.796 3.624 3.63 14489000 3.63
"2011-09-19" 3.572 3.722 3.54 3.676 13723500 3.676
"2011-09-20" 3.71 3.738 3.478 3.478 9891000 3.478
"2011-09-21" 3.5 3.63 3.5 3.504 9858500 3.504
"2011-09-22" 3.386 3.494 3.188 3.32 13797000 3.32
"2011-09-23" 3.29 3.338 3.156 3.25 19400000 3.25
"2011-09-26" 3.27 3.52 3.25 3.506 15058000 3.506
"2011-09-27" 3.554 3.598 3.454 3.47 7729000 3.47
"2011-09-28" 3.476 3.514 3.384 3.392 7729000 3.392
"2011-09-29" 3.456 3.496 3.222 3.36 9284500 3.36
"2011-09-30" 3.316 3.47 3.272 3.36 15192500 3.36
"2011-10-03" 3.324 3.418 3.282 3.306 12127000 3.306
"2011-10-04" 3.248 3.382 3.16 3.326 11964500 3.326
"2011-10-05" 3.322 3.45 3.238 3.406 9814500 3.406
"2011-10-06" 3.41 3.596 3.354 3.574 11441500 3.574
"2011-10-07" 3.576 3.658 3.514 3.588 9633000 3.588
"2011-10-10" 3.624 3.728 3.618 3.712 8186500 3.712
"2011-10-11" 3.634 3.694 3.598 3.654 11753000 3.654
"2011-10-12" 3.676 3.71 3.53 3.544 10691500 3.544
"2011-10-13" 3.504 3.72 3.502 3.714 13315500 3.714
"2011-10-14" 3.764 3.992 3.724 3.962 12969000 3.962
"2011-10-17" 3.956 3.956 3.8 3.854 7886500 3.854
"2011-10-18" 3.874 3.964 3.78 3.93 6380000 3.93
"2011-10-19" 3.928 3.938 3.658 3.7 11127000 3.7
"2011-10-20" 3.722 3.752 3.522 3.644 14540000 3.644
"2011-10-21" 3.698 3.708 3.508 3.528 12687000 3.528
"2011-10-24" 3.616 3.868 3.554 3.824 24787500 3.824
"2011-10-25" 4.044 4.3 3.976 4.292 50093500 4.292
"2011-10-26" 4.124 4.22 4.052 4.156 34959500 4.156
"2011-10-27" 4.258 4.384 4.252 4.346 21486500 4.346
"2011-10-28" 4.344 4.666 4.31 4.612 16150000 4.612
"2011-10-31" 4.584 4.664 4.46 4.612 15949000 4.612
"2011-11-01" 4.378 4.538 4.366 4.514 13793500 4.514
"2011-11-02" 4.55 4.6 4.48 4.592 11800000 4.592
"2011-11-03" 4.746 5.066 4.702 5 25400000 5
"2011-11-04" 4.916 4.998 4.862 4.938 11934000 4.938
"2011-11-07" 4.932 4.958 4.674 4.792 14294000 4.792
"2011-11-08" 4.808 4.866 4.76 4.842 8671500 4.842
"2011-11-09" 4.752 4.8 4.654 4.654 9056500 4.654
"2011-11-10" 4.728 5.094 4.69 4.994 19235500 4.994
"2011-11-11" 5.022 5.048 4.902 4.912 5801000 4.912
"2011-11-14" 4.948 5.02 4.862 4.904 5836000 4.904
"2011-11-15" 4.978 5.196 4.954 5.152 11408500 5.152
"2011-11-16" 5.124 5.24 5.078 5.108 7701000 5.108
"2011-11-17" 5.11 5.128 4.83 4.896 10404500 4.896
"2011-11-18" 4.944 4.96 4.824 4.856 5040500 4.856
"2011-11-21" 4.786 4.8 4.556 4.738 8232000 4.738
"2011-11-22" 4.704 4.75 4.63 4.72 5781500 4.72
"2011-11-23" 4.654 4.69 4.512 4.564 5764500 4.564
"2011-11-25" 4.53 4.618 4.526 4.558 1537500 4.558
"2011-11-28" 4.69 4.838 4.67 4.706 6594000 4.706
"2011-11-29" 4.66 4.734 4.564 4.626 5362000 4.626
"2011-11-30" 4.77 4.836 4.736 4.798 6485500 4.798
"2011-12-01" 4.76 4.836 4.686 4.804 7385500 4.804
"2011-12-02" 4.856 4.976 4.828 4.878 4267500 4.878
"2011-12-05" 4.954 5.32 4.916 5.12 14383500 5.12
"2011-12-06" 4.972 5.036 4.876 4.914 12815500 4.914
"2011-12-07" 4.894 4.898 4.66 4.734 11624500 4.734
"2011-12-08" 4.688 4.8 4.662 4.69 10799000 4.69
"2011-12-09" 4.82 4.974 4.704 4.908 12720500 4.908
"2011-12-12" 4.804 4.9 4.724 4.79 6636000 4.79
"2011-12-13" 4.83 4.838 4.636 4.662 6056000 4.662
"2011-12-14" 4.612 4.656 4.412 4.432 9827000 4.432
"2011-12-15" 4.474 4.536 4.36 4.37 7116500 4.37
"2011-12-16" 4.382 4.536 4.36 4.434 8864500 4.434
"2011-12-19" 4.442 4.448 4.3 4.316 6164500 4.316
"2011-12-20" 4.414 4.414 4.188 4.272 15059000 4.272
"2011-12-21" 4.24 4.242 3.63 4.01 40481000 4.01
"2011-12-22" 4.012 4.138 4.01 4.124 8475000 4.124
"2011-12-23" 4.142 4.21 4.14 4.166 5415000 4.166
"2011-12-27" 4.152 4.244 4.112 4.228 4469000 4.228
"2011-12-28" 4.236 4.32 4.204 4.268 8798000 4.268
"2011-12-29" 4.268 4.392 4.256 4.332 6038500 4.332
"2011-12-30" 4.348 4.372 4.31 4.362 5205500 4.362
"2012-01-03" 4.442 4.448 4.142 4.154 15670500 4.154
"2012-01-04" 4.11 4.12 3.944 4.022 17131000 4.022
"2012-01-05" 4.03 4.076 4 4.04 13351000 4.04
"2012-01-06" 4.034 4.122 3.974 4.082 11413000 4.082
"2012-01-09" 4.088 4.1 3.942 4.034 7252000 4.034
"2012-01-10" 4.104 4.104 3.922 3.98 14319000 3.98
"2012-01-11" 4.036 4.258 4.028 4.124 17058500 4.124
"2012-01-12" 4.25 4.268 4.15 4.212 13255500 4.212
"2012-01-13" 4.164 4.246 4.114 4.18 9933000 4.18
"2012-01-17" 4.226 4.416 4.16 4.324 17103500 4.324
"2012-01-18" 4.366 4.46 4.32 4.414 10962000 4.414
"2012-01-19" 4.546 4.588 4.474 4.502 13491000 4.502
"2012-01-20" 4.51 4.638 4.45 4.55 11492500 4.55
"2012-01-23" 4.516 4.596 4.394 4.472 10629000 4.472
"2012-01-24" 4.474 4.59 4.438 4.464 12479500 4.464
"2012-01-25" 4.46 4.61 4.388 4.592 7699000 4.592
"2012-01-26" 4.622 4.63 4.534 4.572 6966500 4.572
"2012-01-27" 4.516 4.634 4.514 4.556 5808000 4.556
"2012-01-30" 4.512 4.55 4.46 4.498 10910500 4.498
"2012-01-31" 4.534 4.626 4.422 4.562 18984000 4.562
"2012-02-01" 5.018 5.152 4.91 5.008 73041500 5.008
"2012-02-02" 4.99 5.2 4.978 5.106 18337500 5.106
"2012-02-03" 5.132 5.194 5.07 5.076 9810000 5.076
"2012-02-06" 5.084 5.084 4.974 5.026 13036000 5.026
"2012-02-07" 4.91 5.02 4.906 4.97 13954000 4.97
"2012-02-08" 4.972 5.068 4.97 5.054 7859000 5.054
"2012-02-09" 5.1 5.284 5.098 5.244 14227500 5.244
"2012-02-10" 5.158 5.192 5.046 5.116 6676500 5.116
"2012-02-13" 5.25 5.288 5.152 5.276 11310000 5.276
"2012-02-14" 5.28 5.344 5.24 5.34 11841500 5.34
"2012-02-15" 5.358 5.36 5.14 5.164 11044500 5.164
"2012-02-16" 5.15 5.274 5.138 5.262 7116000 5.262
"2012-02-17" 5.276 5.276 5.116 5.192 5826500 5.192
"2012-02-21" 5.194 5.32 5.19 5.24 8576500 5.24
"2012-02-22" 5.3 5.33 5.222 5.226 6119500 5.226
"2012-02-23" 5.216 5.306 5.184 5.25 6309500 5.25
"2012-02-24" 5.296 5.418 5.28 5.398 9938500 5.398
"2012-02-27" 5.362 5.432 5.348 5.376 5748000 5.376
"2012-02-28" 5.42 5.532 5.366 5.48 11239000 5.48
"2012-02-29" 5.47 5.494 5.362 5.41 7528500 5.41
"2012-03-01" 5.424 5.576 5.368 5.566 7765500 5.566
"2012-03-02" 5.546 5.58 5.444 5.508 8742500 5.508
"2012-03-05" 5.364 5.424 5.152 5.25 13758500 5.25
"2012-03-06" 5.148 5.228 5.106 5.128 8889000 5.128
"2012-03-07" 5.158 5.324 5.148 5.214 9014000 5.214
"2012-03-08" 5.266 5.328 5.238 5.262 6639500 5.262
"2012-03-09" 5.274 5.368 5.262 5.318 6046000 5.318
"2012-03-12" 5.318 5.454 5.276 5.448 19205500 5.448
"2012-03-13" 5.462 5.562 5.374 5.562 14100000 5.562
"2012-03-14" 5.53 5.572 5.38 5.434 8470000 5.434
"2012-03-15" 5.464 5.582 5.38 5.486 7477500 5.486
"2012-03-16" 5.462 5.484 5.406 5.424 4332000 5.424
"2012-03-19" 5.442 5.562 5.372 5.494 5630500 5.494
"2012-03-20" 5.446 5.478 5.33 5.444 7697000 5.444
"2012-03-21" 5.48 5.512 5.41 5.434 7601500 5.434
"2012-03-22" 5.4 5.4 5.308 5.318 5630500 5.318
"2012-03-23" 5.34 5.406 5.274 5.406 5184500 5.406
"2012-03-26" 5.44 5.538 5.428 5.532 5594000 5.532
"2012-03-27" 5.418 5.574 5.408 5.424 8835000 5.424
"2012-03-28" 5.422 5.45 5.254 5.332 7400000 5.332
"2012-03-29" 5.32 5.494 5.26 5.456 9164500 5.456
"2012-03-30" 5.496 5.62 5.432 5.53 10387000 5.53
"2012-04-02" 5.5 5.764 5.412 5.684 15399500 5.684
"2012-04-03" 5.684 5.736 5.612 5.684 9806500 5.684
"2012-04-04" 5.62 5.668 5.53 5.64 10925000 5.64
"2012-04-05" 5.6 5.704 5.54 5.688 7366000 5.688
"2012-04-09" 5.596 5.62 5.522 5.576 9959000 5.576
"2012-04-10" 5.56 5.6 5.376 5.452 8729000 5.452
"2012-04-11" 5.49 5.596 5.416 5.456 7764000 5.456
"2012-04-12" 5.498 5.562 5.456 5.558 4307000 5.558
"2012-04-13" 5.518 5.608 5.474 5.5 6529000 5.5
"2012-04-16" 5.546 5.57 5.36 5.41 4299500 5.41
"2012-04-17" 5.452 5.538 5.388 5.51 5133000 5.51
"2012-04-18" 5.5 5.558 5.452 5.532 3497500 5.532
"2012-04-19" 5.548 5.614 5.442 5.496 4339000 5.496
"2012-04-20" 5.5 5.536 5.418 5.42 5396000 5.42
"2012-04-23" 5.296 5.3 5.14 5.284 14674500 5.284
"2012-04-24" 5.398 5.444 5.102 5.148 25753500 5.148
"2012-04-25" 5.474 5.5 5.244 5.288 24682500 5.288
"2012-04-26" 5.296 5.324 5.15 5.196 14710500 5.196
"2012-04-27" 5.214 5.274 5.096 5.244 9943000 5.244
"2012-04-30" 5.24 5.24 5.128 5.224 8253000 5.224
"2012-05-01" 5.228 5.396 5.186 5.282 14128000 5.282
"2012-05-02" 5.224 5.342 5.198 5.272 8049500 5.272
"2012-05-03" 5.258 5.278 5.102 5.208 9149000 5.208
"2012-05-04" 5.166 5.166 4.984 5.06 10236500 5.06
"2012-05-07" 5.034 5.09 4.98 5.042 8742500 5.042
"2012-05-08" 5.034 5.066 4.824 4.984 16691000 4.984
"2012-05-09" 4.902 4.994 4.852 4.94 8805000 4.94
"2012-05-10" 4.95 4.986 4.708 4.788 18341500 4.788
"2012-05-11" 4.744 4.868 4.728 4.838 12832000 4.838
"2012-05-14" 4.746 4.842 4.712 4.754 8074500 4.754
"2012-05-15" 4.762 4.86 4.756 4.804 10394000 4.804
"2012-05-16" 4.86 4.9 4.808 4.846 9672500 4.846
"2012-05-17" 4.83 4.846 4.65 4.658 10705000 4.658
"2012-05-18" 4.658 4.714 4.464 4.488 1.3e+07 4.488
"2012-05-21" 4.488 4.618 4.328 4.612 14189000 4.612
"2012-05-22" 4.614 4.722 4.572 4.652 10242000 4.652
"2012-05-23" 4.6 4.652 4.462 4.634 8376500 4.634
"2012-05-24" 4.644 4.646 4.246 4.286 23306000 4.286
"2012-05-25" 4.27 4.398 4.212 4.368 14464000 4.368
"2012-05-29" 4.444 4.508 4.288 4.362 9869500 4.362
"2012-05-30" 4.31 4.366 4.242 4.312 8982000 4.312
"2012-05-31" 4.326 4.326 4.174 4.25 23236000 4.25
"2012-06-01" 4.156 4.162 4.072 4.082 10806000 4.082
"2012-06-04" 4.098 4.13 3.988 4.098 10805500 4.098
"2012-06-05" 4.064 4.166 4.064 4.154 13191500 4.154
"2012-06-06" 4.21 4.366 4.192 4.33 13416500 4.33
"2012-06-07" 4.388 4.4 4.28 4.324 11729000 4.324
"2012-06-08" 4.298 4.39 4.27 4.37 6326000 4.37
"2012-06-11" 4.39 4.442 4.184 4.194 5498000 4.194
"2012-06-12" 4.21 4.228 4.064 4.176 18360000 4.176
"2012-06-13" 4.346 4.358 4.224 4.238 10745000 4.238
"2012-06-14" 4.212 4.264 4.152 4.236 8163500 4.236
"2012-06-15" 4.23 4.434 4.208 4.426 11701500 4.426
"2012-06-18" 4.394 4.458 4.306 4.438 8279000 4.438
"2012-06-19" 4.464 4.654 4.444 4.494 13322500 4.494
"2012-06-20" 4.504 4.572 4.458 4.528 5147000 4.528
"2012-06-21" 4.514 4.548 4.366 4.388 7155000 4.388
"2012-06-22" 4.402 4.52 4.394 4.514 9620500 4.514
"2012-06-25" 4.426 4.49 4.356 4.384 4451500 4.384
"2012-06-26" 4.39 4.462 4.37 4.4 4561500 4.4
"2012-06-27" 4.416 4.556 4.396 4.536 6072500 4.536
"2012-06-28" 4.47 4.52 4.33 4.398 6858000 4.398
"2012-06-29" 4.474 4.66 4.474 4.644 9847000 4.644
"2012-07-02" 4.68 4.742 4.596 4.722 6336500 4.722
"2012-07-03" 4.734 4.85 4.682 4.84 3448000 4.84
"2012-07-05" 4.82 4.868 4.796 4.826 6254000 4.826
"2012-07-06" 4.764 4.764 4.342 4.36 15505500 4.36
"2012-07-09" 4.362 4.406 4.232 4.238 10974000 4.238
"2012-07-10" 4.294 4.37 4.19 4.246 13807000 4.246
"2012-07-11" 4.148 4.242 4.13 4.21 12460000 4.21
"2012-07-12" 4.154 4.248 4.07 4.186 10401500 4.186
"2012-07-13" 4.182 4.342 4.174 4.31 5951000 4.31
"2012-07-16" 4.3 4.326 4.234 4.256 5944500 4.256
"2012-07-17" 4.29 4.344 4.204 4.252 8228000 4.252
"2012-07-18" 4.3 4.722 4.28 4.696 20121000 4.696
"2012-07-19" 4.72 4.84 4.692 4.808 16357000 4.808
"2012-07-20" 4.824 4.852 4.644 4.694 6564000 4.694
"2012-07-23" 4.61 4.622 4.47 4.564 8604500 4.564
"2012-07-24" 4.552 4.61 4.394 4.448 7804500 4.448
"2012-07-25" 4.52 4.56 4.434 4.478 14213000 4.478
"2012-07-26" 5.002 5.346 4.902 5.01 31661000 5.01
"2012-07-27" 5.036 5.148 4.994 5.086 12007000 5.086
"2012-07-30" 5.064 5.084 4.87 4.922 15505500 4.922
"2012-07-31" 4.928 4.982 4.794 4.802 13453000 4.802
"2012-08-01" 4.83 4.9 4.662 4.676 16524000 4.676
"2012-08-02" 4.648 4.794 4.604 4.686 12217000 4.686
"2012-08-03" 4.796 4.882 4.708 4.854 9030500 4.854
"2012-08-06" 4.848 4.96 4.836 4.91 6497500 4.91
"2012-08-07" 4.928 5.068 4.902 5.026 9346500 5.026
"2012-08-08" 4.988 5.046 4.95 4.978 6429000 4.978
"2012-08-09" 4.986 5.006 4.926 4.944 2872500 4.944
"2012-08-10" 4.908 4.964 4.882 4.956 4444000 4.956
"2012-08-13" 4.946 4.946 4.856 4.878 3361000 4.878
"2012-08-14" 4.898 4.928 4.752 4.774 6849000 4.774
"2012-08-15" 4.83 4.924 4.8 4.882 8015500 4.882
"2012-08-16" 4.91 5.024 4.902 4.98 7768000 4.98
"2012-08-17" 5.002 5.114 4.988 5.072 9233000 5.072
"2012-08-20" 5.072 5.082 4.968 5.042 6994000 5.042
"2012-08-21" 5.056 5.098 5.026 5.074 10295000 5.074
"2012-08-22" 5.096 5.18 5.068 5.152 8836500 5.152
"2012-08-23" 5.152 5.178 5.084 5.138 6756000 5.138
"2012-08-24" 5.124 5.16 5.08 5.122 4998000 5.122
"2012-08-27" 5.13 5.274 5.088 5.258 10138000 5.258
"2012-08-28" 5.226 5.3 5.184 5.284 11059000 5.284
"2012-08-29" 5.31 5.326 5.268 5.302 6679000 5.302
"2012-08-30" 5.298 5.298 5.186 5.212 6869500 5.212
"2012-08-31" 5.262 5.316 5.208 5.302 7975000 5.302
"2012-09-04" 5.306 5.358 5.254 5.322 8595000 5.322
"2012-09-05" 5.332 5.398 5.302 5.306 9417000 5.306
"2012-09-06" 5.332 5.556 5.312 5.48 12301000 5.48
"2012-09-07" 5.468 5.544 5.456 5.476 5200500 5.476
"2012-09-10" 5.476 5.49 5.42 5.466 5909500 5.466
"2012-09-11" 5.46 5.484 5.39 5.44 6706000 5.44
"2012-09-12" 5.524 5.532 5.464 5.498 6216500 5.498
"2012-09-13" 5.488 5.546 5.432 5.524 10026000 5.524
"2012-09-14" 5.556 5.646 5.518 5.536 13549000 5.536
"2012-09-17" 5.566 5.592 5.456 5.47 5007500 5.47
"2012-09-18" 5.474 5.486 5.434 5.456 5108500 5.456
"2012-09-19" 5.448 5.552 5.426 5.508 4508500 5.508
"2012-09-20" 5.466 5.502 5.408 5.476 3697000 5.476
"2012-09-21" 5.484 5.536 5.37 5.4 9957500 5.4
"2012-09-24" 5.384 5.386 5.158 5.216 12476000 5.216
"2012-09-25" 5.254 5.282 5.164 5.17 7295500 5.17
"2012-09-26" 4.8 5.03 4.764 5.004 50497500 5.004
"2012-09-27" 5.02 5.158 4.9 4.938 22915500 4.938
"2012-09-28" 4.928 4.964 4.782 4.824 24810000 4.824
"2012-10-01" 4.802 4.848 4.63 4.68 23157000 4.68
"2012-10-02" 4.696 4.742 4.618 4.652 15570500 4.652
"2012-10-03" 4.708 4.712 4.622 4.676 11741000 4.676
"2012-10-04" 4.666 4.798 4.546 4.79 14014000 4.79
"2012-10-05" 4.79 4.914 4.768 4.818 18526500 4.818
"2012-10-08" 4.786 4.862 4.732 4.762 7793000 4.762
"2012-10-09" 4.804 4.874 4.7 4.742 14237500 4.742
"2012-10-10" 4.726 4.778 4.678 4.732 7799000 4.732
"2012-10-11" 4.748 4.826 4.7 4.782 9451000 4.782
"2012-10-12" 4.754 4.876 4.752 4.852 8273500 4.852
"2012-10-15" 4.86 4.96 4.802 4.95 15056000 4.95
"2012-10-16" 4.948 5.02 4.874 4.96 27578500 4.96
"2012-10-17" 4.134 4.162 3.9 4.028 104205500 4.028
"2012-10-18" 4 4.012 3.848 3.906 50310500 3.906
"2012-10-19" 3.942 3.96 3.844 3.944 24729000 3.944
"2012-10-22" 3.922 3.978 3.862 3.89 18129500 3.89
"2012-10-23" 3.828 3.926 3.8 3.91 14021500 3.91
"2012-10-24" 3.93 3.94 3.818 3.85 18262500 3.85
"2012-10-25" 3.886 3.918 3.836 3.874 12229000 3.874
"2012-10-26" 3.882 3.938 3.844 3.908 11175500 3.908
"2012-10-31" 3.904 3.956 3.834 3.874 14612000 3.874
"2012-11-01" 3.9 4.092 3.868 4.05 16947000 4.05
"2012-11-02" 4.07 4.076 3.99 4.004 10033000 4.004
"2012-11-05" 3.978 3.998 3.876 3.926 13275000 3.926
"2012-11-06" 3.978 3.986 3.926 3.95 9515500 3.95
"2012-11-07" 3.92 3.932 3.816 3.826 16682000 3.826
"2012-11-08" 3.822 3.854 3.774 3.776 8641000 3.776
"2012-11-09" 3.774 3.92 3.74 3.804 10443000 3.804
"2012-11-12" 3.814 3.818 3.642 3.674 16890000 3.674
"2012-11-13" 3.664 3.682 3.524 3.562 30609000 3.562
"2012-11-14" 3.626 3.712 3.594 3.61 21901000 3.61
"2012-11-15" 3.634 3.638 3.506 3.562 12372000 3.562
"2012-11-16" 3.58 3.682 3.574 3.656 19306000 3.656
"2012-11-19" 3.716 3.74 3.648 3.72 11606500 3.72
"2012-11-20" 3.722 3.754 3.642 3.65 9858000 3.65
"2012-11-21" 3.668 3.862 3.652 3.74 9620500 3.74
"2012-11-23" 3.74 3.822 3.74 3.812 3977000 3.812
"2012-11-26" 3.8 3.882 3.764 3.846 8708500 3.846
"2012-11-27" 3.918 3.918 3.826 3.836 10802500 3.836
"2012-11-28" 3.9 3.922 3.822 3.904 11175000 3.904
"2012-11-29" 3.936 4.03 3.918 3.974 12010500 3.974
"2012-11-30" 3.992 4.012 3.932 3.996 10176500 3.996
"2012-12-03" 4.002 4.018 3.924 3.936 6245000 3.936
"2012-12-04" 3.948 4.004 3.914 3.986 7189000 3.986
"2012-12-05" 3.982 3.982 3.744 3.764 19192000 3.764
"2012-12-06" 3.75 3.83 3.706 3.82 12932000 3.82
"2012-12-07" 3.822 3.954 3.816 3.94 17735500 3.94
"2012-12-10" 3.93 4.048 3.906 4.02 9872000 4.02
"2012-12-11" 4.024 4.082 3.986 4.05 7582000 4.05
"2012-12-12" 4.072 4.138 4.022 4.038 10629000 4.038
"2012-12-13" 4.036 4.13 4.034 4.108 12420000 4.108
"2012-12-14" 4.178 4.214 4.128 4.2 16681500 4.2
"2012-12-17" 4.222 4.276 4.196 4.228 11464500 4.228
"2012-12-18" 4.25 4.298 4.236 4.268 7726500 4.268
"2012-12-19" 4.314 4.378 4.26 4.272 8637000 4.272
"2012-12-20" 4.272 4.28 4.216 4.26 9237500 4.26
"2012-12-21" 4.204 4.244 4.116 4.232 6808000 4.232
"2012-12-24" 4.212 4.228 4.164 4.224 2611500 4.224
"2012-12-26" 4.21 4.248 4.154 4.16 4266500 4.16
"2012-12-27" 4.158 4.184 4.1 4.156 9715500 4.156
"2012-12-28" 4.142 4.24 4.116 4.186 5113500 4.186
"2012-12-31" 4.182 4.234 4.158 4.204 9411500 4.204
"2013-01-02" 4.26 4.38 4.206 4.238 10562000 4.238
"2013-01-03" 4.216 4.242 3.844 3.866 36903500 3.866
"2013-01-04" 3.86 3.894 3.79 3.862 21015500 3.862
"2013-01-07" 3.86 3.914 3.796 3.812 11272500 3.812
"2013-01-08" 3.832 3.886 3.76 3.818 12036500 3.818
"2013-01-09" 3.888 3.954 3.81 3.836 13228500 3.836
"2013-01-10" 3.868 3.924 3.852 3.916 11437500 3.916
"2013-01-11" 3.936 3.936 3.852 3.868 10466500 3.868
"2013-01-14" 3.824 3.96 3.822 3.888 11892500 3.888
"2013-01-15" 3.872 4.036 3.852 4.018 14071000 4.018
"2013-01-16" 4.018 4.108 3.968 3.984 12489500 3.984
"2013-01-17" 4.008 4.06 3.93 3.96 8866000 3.96
"2013-01-18" 3.946 3.972 3.898 3.95 6590000 3.95
"2013-01-22" 3.862 3.926 3.848 3.864 18036000 3.864
"2013-01-23" 3.874 3.96 3.852 3.942 14040000 3.942
"2013-01-24" 3.936 4.068 3.888 3.99 9496500 3.99
"2013-01-25" 4.004 4.186 3.982 4.166 14633500 4.166
"2013-01-28" 4.164 4.23 4.164 4.21 11662000 4.21
"2013-01-29" 4.042 4.09 3.894 3.942 23601500 3.942
"2013-01-30" 3.956 3.958 3.806 3.87 29676000 3.87
"2013-01-31" 4.656 4.848 4.52 4.718 74174000 4.718
"2013-02-01" 4.73 4.78 4.698 4.72 14806000 4.72
"2013-02-04" 4.708 4.716 4.572 4.578 12206500 4.578
"2013-02-05" 4.578 4.66 4.502 4.6 13106500 4.6
"2013-02-06" 4.574 4.724 4.562 4.682 15096000 4.682
"2013-02-07" 4.642 4.692 4.564 4.616 10361000 4.616
"2013-02-08" 4.612 4.718 4.612 4.688 6198000 4.688
"2013-02-11" 4.678 4.7 4.606 4.622 7212500 4.622
"2013-02-12" 4.632 4.838 4.622 4.77 18962500 4.77
"2013-02-13" 4.792 4.796 4.626 4.662 10685000 4.662
"2013-02-14" 4.654 4.802 4.652 4.684 8807000 4.684
"2013-02-15" 4.698 4.762 4.624 4.702 9046500 4.702
"2013-02-19" 4.68 4.746 4.642 4.708 9363500 4.708
"2013-02-20" 4.704 4.774 4.698 4.718 12912000 4.718
"2013-02-21" 4.696 4.698 4.596 4.632 9324500 4.632
"2013-02-22" 4.722 4.832 4.682 4.802 19427000 4.802
"2013-02-25" 4.88 4.912 4.736 4.746 17037500 4.746
"2013-02-26" 4.782 5.07 4.752 4.938 31231000 4.938
"2013-02-27" 4.926 5.008 4.846 4.958 11939000 4.958
"2013-02-28" 4.952 5.026 4.818 4.836 17750500 4.836
"2013-03-01" 4.818 4.874 4.768 4.83 13643500 4.83
"2013-03-04" 4.82 4.874 4.8 4.828 5891500 4.828
"2013-03-05" 4.838 4.922 4.812 4.908 8843000 4.908
"2013-03-06" 4.912 4.96 4.822 4.856 9046000 4.856
"2013-03-07" 4.866 4.888 4.772 4.79 14083500 4.79
"2013-03-08" 4.826 4.9 4.782 4.868 4689500 4.868
"2013-03-11" 4.86 4.892 4.818 4.858 3455500 4.858
"2013-03-12" 4.842 4.894 4.8 4.89 6103000 4.89
"2013-03-13" 4.892 4.972 4.844 4.93 7707000 4.93
"2013-03-14" 4.92 5.036 4.782 5 10898000 5
"2013-03-15" 4.982 5.004 4.89 4.956 8407500 4.956
"2013-03-18" 4.902 4.902 4.808 4.838 8915000 4.838
"2013-03-19" 4.86 4.86 4.626 4.672 19467500 4.672
"2013-03-20" 4.77 4.812 4.682 4.726 9059500 4.726
"2013-03-21" 4.676 4.7 4.61 4.658 7490500 4.658
"2013-03-22" 4.672 4.678 4.518 4.606 10493000 4.606
"2013-03-25" 4.61 4.654 4.536 4.586 8907000 4.586
"2013-03-26" 4.62 4.664 4.562 4.598 7517000 4.598
