"Index" "GWW.Open" "GWW.High" "GWW.Low" "GWW.Close" "GWW.Volume" "GWW.Adjusted"
"2019-06-25" 271.269989 272.130005 267.429993 267.559998 473600 251.681
"2019-06-26" 269.040009 270.220001 264.829987 266.399994 360900 250.589828
"2019-06-27" 267.190002 268 265.26001 266.130005 416200 250.335876
"2019-06-28" 267.230011 269.290009 264.609985 268.230011 564500 252.311264
"2019-07-01" 269.529999 272.959991 265.910004 267.290009 536100 251.427002
"2019-07-02" 266.76001 267.829987 263.5 265.149994 369800 249.414017
"2019-07-03" 265.079987 268.790009 265.079987 268.779999 217600 252.828644
"2019-07-05" 267.690002 270.119995 264.5 269.529999 256800 253.534149
"2019-07-08" 267.51001 269.839996 265.5 265.890015 266900 250.110123
"2019-07-09" 265.040009 267.980011 262.130005 266.690002 532900 250.86264
"2019-07-10" 266.23999 267.040009 257.799988 258.540009 780300 243.196289
"2019-07-11" 258.019989 263.329987 256.079987 262.809998 532300 247.212891
"2019-07-12" 263.809998 270.829987 263.809998 269.200012 469400 253.223648
"2019-07-15" 269.880005 272.959991 268.970001 271.279999 309500 255.180161
"2019-07-16" 272.23999 276.76001 271.109985 272.910004 447000 256.71347
"2019-07-17" 271.98999 272.649994 268.459991 269 399700 253.035522
"2019-07-18" 269.440002 270.839996 266.73999 268.660004 330600 252.715729
"2019-07-19" 269.829987 273.23999 267.089996 267.220001 439400 251.361206
"2019-07-22" 268.839996 272.170013 268 269.420013 513900 253.430557
"2019-07-23" 271.130005 279.190002 270.579987 278.779999 664200 262.235138
"2019-07-24" 284.359985 304.839996 284.359985 304.070007 1675700 286.024231
"2019-07-25" 304.73999 305.290009 295.98999 300.130005 902300 282.318054
"2019-07-26" 300.119995 304.579987 299.350006 299.799988 504700 282.007629
"2019-07-29" 299.399994 299.399994 291.130005 291.549988 502900 274.247284
"2019-07-30" 290.25 297.070007 290 296.720001 427100 279.110474
"2019-07-31" 296.579987 299.079987 288.380005 291.029999 568500 273.758148
"2019-08-01" 291.549988 293.48999 276.769989 277.649994 674900 261.17218
"2019-08-02" 276.600006 278.820007 272.390015 276.390015 468300 259.98703
"2019-08-05" 272.140015 273.26001 266.809998 268.829987 569200 252.875641
"2019-08-06" 271.519989 274.100006 267.609985 269.980011 541100 253.957397
"2019-08-07" 266.049988 275.200012 264.850006 274.299988 673400 258.020996
"2019-08-08" 275.070007 277.200012 273.869995 276.679993 357600 260.259735
"2019-08-09" 274 275.100006 267.73999 268.359985 374500 253.754196
"2019-08-12" 266.720001 267.070007 262.190002 263.380005 346900 249.045258
"2019-08-13" 261.290009 271.730011 260.48999 268.220001 561600 253.621796
"2019-08-14" 264 265.480011 262.609985 264.350006 470600 249.962433
"2019-08-15" 265.339996 266.76001 263.540009 264.809998 524900 250.397415
"2019-08-16" 267.440002 270.519989 265.549988 269.26001 376700 254.605255
"2019-08-19" 272.670013 276.220001 272.670013 275.390015 301000 260.40155
"2019-08-20" 275.230011 276.98999 271.730011 272.070007 351800 257.262329
"2019-08-21" 275.359985 278.660004 274.5 274.820007 286300 259.862579
"2019-08-22" 275.679993 275.720001 271.540009 272.859985 318200 258.009247
"2019-08-23" 271.369995 271.470001 264.649994 266.019989 373500 251.541534
"2019-08-26" 269.540009 270.369995 265.769989 267.470001 234800 252.912659
"2019-08-27" 269.869995 269.869995 262.880005 265.369995 238800 250.92691
"2019-08-28" 265.059998 269.73999 263 268.380005 254000 253.773071
"2019-08-29" 271.420013 274.26001 270.049988 273.359985 231500 258.482056
"2019-08-30" 275.529999 277.859985 272.859985 273.649994 227800 258.756287
"2019-09-03" 271.519989 271.519989 263.829987 266.100006 361900 251.617188
"2019-09-04" 268.320007 271.470001 267.619995 268.170013 213600 253.57457
"2019-09-05" 270.899994 280.01001 270.899994 276.779999 316100 261.715942
"2019-09-06" 279.269989 281.299988 276.149994 278.220001 295000 263.077545
"2019-09-09" 279.690002 286.390015 279.589996 285.899994 422200 270.33963
"2019-09-10" 282.359985 291.51001 280.559998 290.730011 432200 274.906708
"2019-09-11" 292.170013 297.519989 290.279999 295 333200 278.944214
"2019-09-12" 294.929993 296 291.109985 293.600006 315400 277.620483
"2019-09-13" 294.410004 298.480011 294.410004 295.559998 341500 279.473785
"2019-09-16" 294.730011 297.5 292.459991 295.809998 233900 279.710175
"2019-09-17" 293.970001 294.470001 288.929993 291.640015 324100 275.767212
"2019-09-18" 290.649994 293.209991 288.609985 292.480011 283900 276.561462
"2019-09-19" 291.769989 294.730011 290.519989 292.160004 303400 276.258789
"2019-09-20" 293.410004 294.649994 289.600006 292.179993 534500 276.277802
"2019-09-23" 289.959991 293.519989 289.670013 291.070007 391700 275.22818
"2019-09-24" 291.850006 292.01001 283.920013 286.559998 297700 270.963684
"2019-09-25" 287.570007 292.660004 286.200012 291.109985 285700 275.265991
"2019-09-26" 290.519989 294.859985 288.709991 293.619995 272000 277.639374
"2019-09-27" 295 296 291.920013 294.98999 261100 278.934845
"2019-09-30" 294.059998 297.720001 292.730011 297.149994 338400 280.977295
"2019-10-01" 300.119995 303.769989 281.890015 286.049988 593000 270.481384
"2019-10-02" 282.970001 288.76001 278.779999 287.179993 559900 271.549835
"2019-10-03" 286.200012 288.859985 281.48999 288.690002 364200 272.977753
"2019-10-04" 290 292.01001 288.600006 291.209991 258400 275.360535
"2019-10-07" 290.019989 292.369995 288.369995 288.970001 299800 273.242432
"2019-10-08" 285.869995 288.26001 279.23999 282.190002 369700 266.831543
"2019-10-09" 285.519989 286.579987 282.519989 283.98999 211900 268.533447
"2019-10-10" 283.820007 290.200012 283.820007 288.709991 324300 272.996674
"2019-10-11" 304 311.410004 302 305.200012 883000 288.589111
"2019-10-14" 301.929993 308.660004 301.630005 306.070007 456200 289.411835
"2019-10-15" 306.070007 310.76001 304.329987 307.339996 332600 290.61264
"2019-10-16" 306.850006 310.279999 306.850006 307.859985 205100 291.104309
"2019-10-17" 308.640015 312.170013 308.359985 310.73999 222200 293.827576
"2019-10-18" 310.459991 313.929993 309.75 310.079987 485800 293.203583
"2019-10-21" 313.459991 317.5 312.179993 316.779999 557900 299.538849
"2019-10-22" 314.149994 320.51001 312.809998 319.179993 562900 301.808228
"2019-10-23" 307.399994 315 298.25 312.440002 1019800 295.435089
"2019-10-24" 313.890015 316.5 310.48999 315.209991 439400 298.054352
"2019-10-25" 317 319.950012 314.799988 317.339996 327300 300.06839
"2019-10-28" 319 319.950012 315.359985 316.390015 414700 299.170105
"2019-10-29" 316.049988 316.380005 311.720001 312.940002 426900 295.907837
"2019-10-30" 312.619995 312.970001 307.140015 310.380005 290600 293.487213
"2019-10-31" 309.869995 310.850006 305.5 308.839996 428800 292.031036
"2019-11-01" 312.140015 317.829987 309.890015 317.670013 405100 300.380432
"2019-11-04" 319.320007 322.309998 317.109985 319.369995 322600 301.987915
"2019-11-05" 320.920013 324.920013 318.790009 322.470001 296200 304.919189
"2019-11-06" 322.730011 323.769989 318 321.26001 292800 303.775055
"2019-11-07" 321.940002 323 318.540009 320.730011 392800 304.639404
"2019-11-08" 320.709991 325.100006 318.25 324.920013 322200 308.619202
"2019-11-11" 322.470001 327.720001 322.130005 327.149994 253300 310.737335
"2019-11-12" 326.959991 327.76001 323.220001 325.440002 269500 309.113159
"2019-11-13" 323.910004 325.630005 321.369995 322.519989 186800 306.3396
"2019-11-14" 322.420013 324.970001 320.660004 322.410004 258400 306.235168
"2019-11-15" 324.869995 325.109985 321.429993 323.470001 266300 307.241974
"2019-11-18" 322.119995 322.700012 316 317.48999 364000 301.56189
"2019-11-19" 318.48999 320.399994 315.480011 315.899994 298800 300.051697
"2019-11-20" 314.290009 314.929993 311 312.350006 333400 296.679871
"2019-11-21" 309.160004 313.820007 309.160004 312.630005 273400 296.945801
"2019-11-22" 315.809998 320.320007 314.799988 319 370000 302.996246
"2019-11-25" 320.269989 323.329987 319.440002 320.48999 307500 304.411438
"2019-11-26" 321.769989 322 318.829987 320.679993 323900 304.591919
"2019-11-27" 321.630005 321.630005 317.700012 319.23999 323700 303.224152
"2019-11-29" 319.48999 320.350006 316.529999 316.950012 125700 301.049072
"2019-12-02" 316.149994 320.51001 314.75 315.029999 242500 299.225372
"2019-12-03" 310.019989 313.619995 309.26001 312.579987 240900 296.898254
"2019-12-04" 313.660004 318.829987 313.559998 316.869995 346800 300.973022
"2019-12-05" 317.970001 324.160004 315.869995 318.290009 470900 302.321808
"2019-12-06" 321.480011 323.160004 318.75 321.48999 275000 305.361298
"2019-12-09" 320.790009 327.309998 320.790009 324.309998 356200 308.039764
"2019-12-10" 324.549988 326.350006 322.959991 323.570007 225000 307.336853
"2019-12-11" 327.649994 329.980011 325.140015 329.519989 340700 312.988464
"2019-12-12" 328.420013 339 327.609985 338.799988 475200 321.802826
"2019-12-13" 337.769989 338.959991 331.769989 332.309998 551300 315.638458
"2019-12-16" 334.519989 337.399994 332.809998 337.220001 531100 320.302185
"2019-12-17" 335.730011 336.299988 330.450012 331.480011 304000 314.850067
"2019-12-18" 331.559998 332.790009 329.23999 332.529999 345900 315.847382
"2019-12-19" 332.5 334.950012 330.880005 334.839996 231500 318.041565
"2019-12-20" 337.450012 338.589996 334.380005 337.589996 773800 320.653564
"2019-12-23" 338.670013 338.670013 335.790009 337.720001 325000 320.777039
"2019-12-24" 338.850006 338.850006 336.290009 337.380005 70600 320.454071
"2019-12-26" 337.809998 339.809998 334.51001 338.910004 257200 321.907318
"2019-12-27" 340.5 340.570007 336.799988 337.470001 176500 320.539551
"2019-12-30" 337.450012 339.209991 336.459991 338.25 173200 321.280426
"2019-12-31" 336.76001 339.75 336.660004 338.519989 212400 321.536896
"2020-01-02" 339.75 344.709991 337.209991 344.709991 376700 327.416351
"2020-01-03" 339.540009 342.26001 335.01001 340.660004 355200 323.569519
"2020-01-06" 337.920013 339.850006 335.25 337.48999 316500 320.558594
"2020-01-07" 335.140015 339.299988 333.5 337.839996 325000 320.890991
"2020-01-08" 338.109985 343.109985 338.109985 341.410004 321200 324.281921
"2020-01-09" 341.940002 343.679993 340.459991 343.170013 261500 325.953644
"2020-01-10" 344.359985 346.600006 340.959991 341.309998 225400 324.186859
"2020-01-13" 342.220001 345.299988 341.450012 344.440002 203800 327.159912
"2020-01-14" 343.609985 345.779999 339.850006 340.279999 289700 323.208588
"2020-01-15" 341.98999 341.98999 337.850006 339.269989 227600 322.249329
"2020-01-16" 340.660004 342.720001 338.119995 341.140015 256700 324.025482
"2020-01-17" 340.209991 342.230011 338.149994 340.149994 483100 323.085114
"2020-01-21" 338.910004 338.910004 330.369995 334.450012 399400 317.671082
"2020-01-22" 337.23999 337.570007 330.309998 331.070007 260900 314.460663
"2020-01-23" 328.559998 332.929993 324.820007 332.540009 261700 315.856873
"2020-01-24" 333.869995 334.890015 326.380005 329 229600 312.494507
"2020-01-27" 323.950012 325.970001 320.149994 322.119995 233200 305.959656
"2020-01-28" 324.630005 326.079987 321.679993 323.450012 483200 307.222931
"2020-01-29" 325.149994 330.100006 325.149994 327.48999 531600 311.060272
"2020-01-30" 316.51001 321.559998 306.929993 312.549988 800400 296.869751
"2020-01-31" 309.459991 310.839996 298.679993 302.670013 807800 287.485443
"2020-02-03" 305.700012 308.5 301.399994 303.230011 507400 288.017334
"2020-02-04" 308.019989 313.23999 307.589996 308.140015 376600 292.681
"2020-02-05" 313.279999 315.269989 310.950012 315.059998 350400 299.253876
"2020-02-06" 316.75 316.75 308.049988 309.980011 373400 294.428741
"2020-02-07" 306.619995 307.670013 299.450012 299.700012 578500 285.993042
"2020-02-10" 299.950012 299.950012 294.339996 298.170013 271400 284.53299
"2020-02-11" 299.290009 303.100006 299.290009 300.869995 222000 287.109528
"2020-02-12" 306.309998 312.269989 306.23999 310.959991 316400 296.738007
"2020-02-13" 308.950012 309.980011 305.23999 305.359985 245200 291.394104
"2020-02-14" 305.369995 307.929993 304.179993 307.649994 185100 293.579376
"2020-02-18" 306.320007 309.200012 304.950012 308.179993 175300 294.085144
"2020-02-19" 309.119995 310.940002 306.190002 307.140015 181800 293.092773
"2020-02-20" 306.079987 312.369995 306.079987 310.290009 160000 296.098663
"2020-02-21" 307.690002 308.380005 302.980011 303.320007 200200 289.447449
"2020-02-24" 294.23999 300.040009 292.570007 296.040009 255300 282.500427
"2020-02-25" 296.320007 296.320007 283.649994 284.790009 291600 271.764893
"2020-02-26" 288.089996 290.649994 283.51001 284.850006 443800 271.822205
"2020-02-27" 279.799988 288.25 273.899994 279.790009 704900 266.993622
"2020-02-28" 270.970001 277.75 268.940002 277.540009 713000 264.846497
"2020-03-02" 279.359985 288.920013 272.130005 288.880005 523400 275.667877
"2020-03-03" 288.309998 292.98999 282.420013 285.859985 560200 272.786011
"2020-03-04" 291.98999 296.450012 288.049988 294.670013 484400 281.193054
"2020-03-05" 285.059998 293.630005 285.059998 290.339996 447000 277.061096
"2020-03-06" 280.630005 285.450012 278.01001 284.630005 485400 271.612274
"2020-03-09" 268.910004 283.119995 251.630005 255.830002 949100 244.129425
"2020-03-10" 264.470001 279.660004 256.399994 279.619995 486800 266.83139
"2020-03-11" 272.640015 281.48999 268.670013 274.609985 597700 262.050476
"2020-03-12" 255 256.820007 242.229996 246.190002 701200 234.930298
"2020-03-13" 258.859985 266.119995 246.369995 266.019989 543300 253.853363
"2020-03-16" 241 256.880005 224 229.529999 602800 219.032272
"2020-03-17" 233.279999 246.960007 225.979996 246.429993 599300 235.159332
"2020-03-18" 230 245.880005 226.100006 235.889999 534900 225.101395
"2020-03-19" 233.5 248.600006 226.619995 234.979996 413100 224.233017
"2020-03-20" 235.410004 236.600006 212.009995 213.779999 474200 204.00264
"2020-03-23" 212.639999 218.160004 200.610001 209.490005 473200 199.908829
"2020-03-24" 221.179993 239.970001 221.179993 238.690002 711400 227.773346
"2020-03-25" 238.630005 255.399994 230.559998 237.289993 465700 226.437363
"2020-03-26" 239.720001 249.020004 228.070007 249.020004 429600 237.630859
"2020-03-27" 240.919998 253.789993 238.699997 247.149994 316300 235.846405
"2020-03-30" 246.860001 256.290009 241.899994 255.139999 330600 243.470993
"2020-03-31" 251.679993 257.040009 248.009995 248.5 383200 237.134674
"2020-04-01" 240 245.289993 233.850006 236.520004 412400 225.702606
"2020-04-02" 234.699997 244.75 233.889999 239.690002 460400 228.727585
"2020-04-03" 236.610001 242.940002 234.009995 238.759995 332900 227.840134
"2020-04-06" 248.369995 254.75 245.169998 251.179993 414500 239.692108
"2020-04-07" 253.259995 272.529999 253.259995 257.929993 600900 246.133377
"2020-04-08" 261.769989 273.73999 256.910004 270.399994 325900 258.033112
"2020-04-09" 274.940002 282.209991 273.359985 279.869995 447000 267.069916
"2020-04-13" 278.290009 278.290009 272 274.359985 271000 261.811951
"2020-04-14" 283.309998 288.570007 280 287.630005 457600 274.475067
"2020-04-15" 281.380005 282.809998 276.549988 279.429993 282100 266.650024
"2020-04-16" 279.589996 283.119995 275.429993 279.920013 291200 267.117676
